[2026-02-20 23:59:12], [INFO], [ENGINE], Running 5 flags on 1 companies for 1 quarter(s)
[2026-02-21 12:14:32], [INFO], [NAVA], F5 [FY2025 Q3]: NAVA: Net Profit collapsed by 67.6% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [DEBUG], [NAVA], No flags detected for NAVA
[2026-02-21 12:14:32], [INFO], [NAVINFLUOR], Analyzing NAVINFLUOR
[2026-02-21 12:14:32], [DEBUG], [NAVINFLUOR], No flags detected for NAVINFLUOR
[2026-02-21 12:14:32], [INFO], [NETWEB], Analyzing NETWEB
[2026-02-21 12:14:32], [DEBUG], [NETWEB], No flags detected for NETWEB
[2026-02-21 12:14:32], [INFO], [NEULANDLAB], Analyzing NEULANDLAB
[2026-02-21 12:14:32], [DEBUG], [NEULANDLAB], No flags detected for NEULANDLAB
[2026-02-21 12:14:32], [INFO], [NEWGEN], Analyzing NEWGEN
[2026-02-21 12:14:32], [DEBUG], [NEWGEN], No flags detected for NEWGEN
[2026-02-21 12:14:32], [INFO], [NAM-INDIA], Analyzing NAM-INDIA
[2026-02-21 12:14:32], [DEBUG], [NAM-INDIA], No flags detected for NAM-INDIA
[2026-02-21 12:14:32], [INFO], [NUVAMA], Analyzing NUVAMA
[2026-02-21 12:14:32], [DEBUG], [NUVAMA], No flags detected for NUVAMA
[2026-02-21 12:14:32], [INFO], [NUVOCO], Analyzing NUVOCO
[2026-02-21 12:14:32], [INFO], [NUVOCO], F4 [FY2025 Q3]: NUVOCO: Low Interest Coverage Ratio of 0.49x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NUVOCO], F5 [FY2025 Q3]: NUVOCO: Net Profit collapsed by 405.6% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [NUVOCO], F4 [FY2025 Q2]: NUVOCO: Low Interest Coverage Ratio of 0.56x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NUVOCO], F5 [FY2025 Q2]: NUVOCO: Net Profit collapsed by 614.9% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [NUVOCO], F4 [FY2025 Q1]: NUVOCO: Low Interest Coverage Ratio of 1.04x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NUVOCO], F5 [FY2025 Q1]: NUVOCO: Net Profit collapsed by 80.4% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [OBEROIRLTY], Analyzing OBEROIRLTY
[2026-02-21 12:14:32], [DEBUG], [OBEROIRLTY], No flags detected for OBEROIRLTY
[2026-02-21 12:14:32], [INFO], [OIL], Analyzing OIL
[2026-02-21 12:14:32], [DEBUG], [OIL], No flags detected for OIL
[2026-02-21 12:14:32], [INFO], [OLAELEC], Analyzing OLAELEC
[2026-02-21 12:14:32], [INFO], [OLAELEC], F4 [FY2025 Q3]: OLAELEC: Low Interest Coverage Ratio of 1.24x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [OLAELEC], F4 [FY2025 Q2]: OLAELEC: Low Interest Coverage Ratio of -4.58x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [OLAELEC], F4 [FY2025 Q1]: OLAELEC: Low Interest Coverage Ratio of -4.19x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [OLECTRA], Analyzing OLECTRA
[2026-02-21 12:14:32], [DEBUG], [OLECTRA], No flags detected for OLECTRA
[2026-02-21 12:14:32], [INFO], [PAYTM], Analyzing PAYTM
[2026-02-21 12:14:32], [INFO], [PAYTM], F4 [FY2025 Q3]: PAYTM: Low Interest Coverage Ratio of -17.29x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PAYTM], F4 [FY2025 Q2]: PAYTM: Low Interest Coverage Ratio of 0.58x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PAYTM], F4 [FY2025 Q1]: PAYTM: Low Interest Coverage Ratio of -205.15x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [ONESOURCE], Analyzing ONESOURCE
[2026-02-21 12:14:32], [INFO], [ONESOURCE], F4 [FY2025 Q3]: ONESOURCE: Low Interest Coverage Ratio of -0.13x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [ONESOURCE], F4 [FY2025 Q2]: ONESOURCE: Low Interest Coverage Ratio of -0.75x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [DEBUG], [ONESOURCE], No flags detected for ONESOURCE
[2026-02-21 12:14:32], [INFO], [OFSS], Analyzing OFSS
[2026-02-21 12:14:32], [DEBUG], [OFSS], No flags detected for OFSS
[2026-02-21 12:14:32], [INFO], [POLICYBZR], Analyzing POLICYBZR
[2026-02-21 12:14:32], [DEBUG], [POLICYBZR], No flags detected for POLICYBZR
[2026-02-21 12:14:32], [INFO], [PCBL], Analyzing PCBL
[2026-02-21 12:14:32], [INFO], [PCBL], F4 [FY2025 Q3]: PCBL: Low Interest Coverage Ratio of 2.26x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PCBL], F4 [FY2025 Q2]: PCBL: Low Interest Coverage Ratio of 2.36x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PCBL], F4 [FY2025 Q1]: PCBL: Low Interest Coverage Ratio of 2.35x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PGEL], Analyzing PGEL
[2026-02-21 12:14:32], [DEBUG], [PGEL], No flags detected for PGEL
[2026-02-21 12:14:32], [INFO], [PIIND], Analyzing PIIND
[2026-02-21 12:14:32], [DEBUG], [PIIND], No flags detected for PIIND
[2026-02-21 12:14:32], [INFO], [PNBHOUSING], Analyzing PNBHOUSING
[2026-02-21 12:14:32], [INFO], [PNBHOUSING], F4 [FY2025 Q3]: PNBHOUSING: Low Interest Coverage Ratio of 1.53x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PNBHOUSING], F4 [FY2025 Q2]: PNBHOUSING: Low Interest Coverage Ratio of 1.52x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PNBHOUSING], F4 [FY2025 Q1]: PNBHOUSING: Low Interest Coverage Ratio of 1.51x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PTCIL], Analyzing PTCIL
[2026-02-21 12:14:32], [INFO], [PTCIL], F4 [FY2025 Q1]: PTCIL: Low Interest Coverage Ratio of 2.21x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PTCIL], F5 [FY2025 Q1]: PTCIL: Net Profit collapsed by 75.4% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [PVRINOX], Analyzing PVRINOX
[2026-02-21 12:14:32], [INFO], [PVRINOX], F4 [FY2025 Q3]: PVRINOX: Low Interest Coverage Ratio of 0.66x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PVRINOX], F5 [FY2025 Q3]: PVRINOX: Net Profit collapsed by 258.9% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [PVRINOX], F4 [FY2025 Q2]: PVRINOX: Low Interest Coverage Ratio of 0.38x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PVRINOX], F5 [FY2025 Q2]: PVRINOX: Net Profit collapsed by 327.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [PVRINOX], F4 [FY2025 Q1]: PVRINOX: Low Interest Coverage Ratio of -0.17x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PAGEIND], Analyzing PAGEIND
[2026-02-21 12:14:32], [DEBUG], [PAGEIND], No flags detected for PAGEIND
[2026-02-21 12:14:32], [INFO], [PATANJALI], Analyzing PATANJALI
[2026-02-21 12:14:32], [INFO], [PATANJALI], F5 [FY2025 Q4]: PATANJALI: Net Profit collapsed by 53.1% from FY2024 Q4 to FY2025 Q4.
[2026-02-21 12:14:32], [DEBUG], [PATANJALI], No flags detected for PATANJALI
[2026-02-21 12:14:32], [INFO], [PERSISTENT], Analyzing PERSISTENT
[2026-02-21 12:14:32], [DEBUG], [PERSISTENT], No flags detected for PERSISTENT
[2026-02-21 12:14:32], [INFO], [PETRONET], Analyzing PETRONET
[2026-02-21 12:14:32], [DEBUG], [PETRONET], No flags detected for PETRONET
[2026-02-21 12:14:32], [INFO], [PFIZER], Analyzing PFIZER
[2026-02-21 12:14:32], [DEBUG], [PFIZER], No flags detected for PFIZER
[2026-02-21 12:14:32], [INFO], [PHOENIXLTD], Analyzing PHOENIXLTD
[2026-02-21 12:14:32], [DEBUG], [PHOENIXLTD], No flags detected for PHOENIXLTD
[2026-02-21 12:14:32], [INFO], [PIDILITIND], Analyzing PIDILITIND
[2026-02-21 12:14:32], [DEBUG], [PIDILITIND], No flags detected for PIDILITIND
[2026-02-21 12:14:32], [INFO], [PPLPHARMA], Analyzing PPLPHARMA
[2026-02-21 12:14:32], [INFO], [PPLPHARMA], F4 [FY2025 Q3]: PPLPHARMA: Low Interest Coverage Ratio of 1.27x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PPLPHARMA], F4 [FY2025 Q2]: PPLPHARMA: Low Interest Coverage Ratio of 1.16x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PPLPHARMA], F4 [FY2025 Q1]: PPLPHARMA: Low Interest Coverage Ratio of 0.37x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [POLYMED], Analyzing POLYMED
[2026-02-21 12:14:32], [DEBUG], [POLYMED], No flags detected for POLYMED
[2026-02-21 12:14:32], [INFO], [POLYCAB], Analyzing POLYCAB
[2026-02-21 12:14:32], [DEBUG], [POLYCAB], No flags detected for POLYCAB
[2026-02-21 12:14:32], [INFO], [POONAWALLA], Analyzing POONAWALLA
[2026-02-21 12:14:32], [INFO], [POONAWALLA], F4 [FY2025 Q3]: POONAWALLA: Low Interest Coverage Ratio of 0.80x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [POONAWALLA], F5 [FY2025 Q3]: POONAWALLA: Net Profit collapsed by 111.9% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [POONAWALLA], F4 [FY2025 Q2]: POONAWALLA: Low Interest Coverage Ratio of 0.64x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [POONAWALLA], F5 [FY2025 Q2]: POONAWALLA: Net Profit collapsed by 116.5% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [POONAWALLA], F4 [FY2025 Q1]: POONAWALLA: Low Interest Coverage Ratio of 2.22x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PFC], Analyzing PFC
[2026-02-21 12:14:32], [INFO], [PFC], F4 [FY2025 Q3]: PFC: Low Interest Coverage Ratio of 1.58x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PFC], F4 [FY2025 Q2]: PFC: Low Interest Coverage Ratio of 1.58x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PFC], F4 [FY2025 Q1]: PFC: Low Interest Coverage Ratio of 1.61x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PRAJIND], Analyzing PRAJIND
[2026-02-21 12:14:32], [DEBUG], [PRAJIND], No flags detected for PRAJIND
[2026-02-21 12:14:32], [INFO], [PREMIERENE], Analyzing PREMIERENE
[2026-02-21 12:14:32], [DEBUG], [PREMIERENE], No flags detected for PREMIERENE
[2026-02-21 12:14:32], [INFO], [PRESTIGE], Analyzing PRESTIGE
[2026-02-21 12:14:32], [INFO], [PRESTIGE], F4 [FY2025 Q3]: PRESTIGE: Low Interest Coverage Ratio of 1.67x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PRESTIGE], F5 [FY2025 Q3]: PRESTIGE: Net Profit collapsed by 58.8% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [PRESTIGE], F4 [FY2025 Q2]: PRESTIGE: Low Interest Coverage Ratio of 1.88x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PRESTIGE], F5 [FY2025 Q2]: PRESTIGE: Net Profit collapsed by 55.9% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [PRESTIGE], F4 [FY2025 Q1]: PRESTIGE: Low Interest Coverage Ratio of 2.22x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PGHH], Analyzing PGHH
[2026-02-21 12:14:32], [DEBUG], [PGHH], No flags detected for PGHH
[2026-02-21 12:14:32], [INFO], [PNB], Analyzing PNB
[2026-02-21 12:14:32], [INFO], [PNB], F4 [FY2025 Q3]: PNB: Low Interest Coverage Ratio of 1.33x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PNB], F4 [FY2025 Q2]: PNB: Low Interest Coverage Ratio of 1.33x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [PNB], F4 [FY2025 Q1]: PNB: Low Interest Coverage Ratio of 1.31x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RRKABEL], Analyzing RRKABEL
[2026-02-21 12:14:32], [DEBUG], [RRKABEL], No flags detected for RRKABEL
[2026-02-21 12:14:32], [INFO], [RBLBANK], Analyzing RBLBANK
[2026-02-21 12:14:32], [INFO], [RBLBANK], F4 [FY2025 Q3]: RBLBANK: Low Interest Coverage Ratio of 1.11x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RBLBANK], F4 [FY2025 Q2]: RBLBANK: Low Interest Coverage Ratio of 1.21x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RBLBANK], F4 [FY2025 Q1]: RBLBANK: Low Interest Coverage Ratio of 1.26x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RECLTD], Analyzing RECLTD
[2026-02-21 12:14:32], [INFO], [RECLTD], F4 [FY2025 Q3]: RECLTD: Low Interest Coverage Ratio of 1.58x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RECLTD], F4 [FY2025 Q2]: RECLTD: Low Interest Coverage Ratio of 1.57x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RECLTD], F4 [FY2025 Q1]: RECLTD: Low Interest Coverage Ratio of 1.54x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RHIM], Analyzing RHIM
[2026-02-21 12:14:32], [DEBUG], [RHIM], No flags detected for RHIM
[2026-02-21 12:14:32], [INFO], [RITES], Analyzing RITES
[2026-02-21 12:14:32], [DEBUG], [RITES], No flags detected for RITES
[2026-02-21 12:14:32], [INFO], [RADICO], Analyzing RADICO
[2026-02-21 12:14:32], [DEBUG], [RADICO], No flags detected for RADICO
[2026-02-21 12:14:32], [INFO], [RVNL], Analyzing RVNL
[2026-02-21 12:14:32], [DEBUG], [RVNL], No flags detected for RVNL
[2026-02-21 12:14:32], [INFO], [RAILTEL], Analyzing RAILTEL
[2026-02-21 12:14:32], [DEBUG], [RAILTEL], No flags detected for RAILTEL
[2026-02-21 12:14:32], [INFO], [RAINBOW], Analyzing RAINBOW
[2026-02-21 12:14:32], [DEBUG], [RAINBOW], No flags detected for RAINBOW
[2026-02-21 12:14:32], [INFO], [RKFORGE], Analyzing RKFORGE
[2026-02-21 12:14:32], [DEBUG], [RKFORGE], No flags detected for RKFORGE
[2026-02-21 12:14:32], [INFO], [RCF], Analyzing RCF
[2026-02-21 12:14:32], [INFO], [RCF], F4 [FY2025 Q3]: RCF: Low Interest Coverage Ratio of 2.14x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RCF], F4 [FY2025 Q2]: RCF: Low Interest Coverage Ratio of 1.83x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RCF], F4 [FY2025 Q1]: RCF: Low Interest Coverage Ratio of 1.23x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RCF], F5 [FY2025 Q1]: RCF: Net Profit collapsed by 84.1% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [REDINGTON], Analyzing REDINGTON
[2026-02-21 12:14:32], [DEBUG], [REDINGTON], No flags detected for REDINGTON
[2026-02-21 12:14:32], [INFO], [RELINFRA], Analyzing RELINFRA
[2026-02-21 12:14:32], [INFO], [RELINFRA], F4 [FY2025 Q3]: RELINFRA: Low Interest Coverage Ratio of 2.49x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RELINFRA], F4 [FY2025 Q1]: RELINFRA: Low Interest Coverage Ratio of 1.97x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RPOWER], Analyzing RPOWER
[2026-02-21 12:14:32], [INFO], [RPOWER], F4 [FY2025 Q2]: RPOWER: Low Interest Coverage Ratio of 1.17x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [RPOWER], F4 [FY2025 Q1]: RPOWER: Low Interest Coverage Ratio of 0.87x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBFC], Analyzing SBFC
[2026-02-21 12:14:32], [INFO], [SBFC], F4 [FY2025 Q3]: SBFC: Low Interest Coverage Ratio of 2.11x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBFC], F4 [FY2025 Q2]: SBFC: Low Interest Coverage Ratio of 2.11x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBFC], F4 [FY2025 Q1]: SBFC: Low Interest Coverage Ratio of 2.11x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBICARD], Analyzing SBICARD
[2026-02-21 12:14:32], [INFO], [SBICARD], F4 [FY2025 Q3]: SBICARD: Low Interest Coverage Ratio of 1.78x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBICARD], F4 [FY2025 Q2]: SBICARD: Low Interest Coverage Ratio of 1.86x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SBICARD], F4 [FY2025 Q1]: SBICARD: Low Interest Coverage Ratio of 2.04x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SJVN], Analyzing SJVN
[2026-02-21 12:14:32], [DEBUG], [SJVN], No flags detected for SJVN
[2026-02-21 12:14:32], [INFO], [SRF], Analyzing SRF
[2026-02-21 12:14:32], [DEBUG], [SRF], No flags detected for SRF
[2026-02-21 12:14:32], [INFO], [SAGILITY], Analyzing SAGILITY
[2026-02-21 12:14:32], [DEBUG], [SAGILITY], No flags detected for SAGILITY
[2026-02-21 12:14:32], [INFO], [SAILIFE], Analyzing SAILIFE
[2026-02-21 12:14:32], [DEBUG], [SAILIFE], No flags detected for SAILIFE
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], Analyzing SAMMAANCAP
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], F4 [FY2025 Q3]: SAMMAANCAP: Low Interest Coverage Ratio of 0.24x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], F5 [FY2025 Q3]: SAMMAANCAP: Net Profit collapsed by 338.2% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], F4 [FY2025 Q2]: SAMMAANCAP: Low Interest Coverage Ratio of -0.27x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], F5 [FY2025 Q2]: SAMMAANCAP: Net Profit collapsed by 510.9% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [SAMMAANCAP], F4 [FY2025 Q1]: SAMMAANCAP: Low Interest Coverage Ratio of 1.33x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MOTHERSON], Analyzing MOTHERSON
[2026-02-21 12:14:32], [DEBUG], [MOTHERSON], No flags detected for MOTHERSON
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], Analyzing SAPPHIRE
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F4 [FY2025 Q3]: SAPPHIRE: Low Interest Coverage Ratio of 1.03x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F5 [FY2025 Q3]: SAPPHIRE: Net Profit collapsed by 105.3% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F4 [FY2025 Q2]: SAPPHIRE: Low Interest Coverage Ratio of 0.95x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F5 [FY2025 Q2]: SAPPHIRE: Net Profit collapsed by 115.2% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F4 [FY2025 Q1]: SAPPHIRE: Low Interest Coverage Ratio of 1.49x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAPPHIRE], F5 [FY2025 Q1]: SAPPHIRE: Net Profit collapsed by 62.4% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [SARDAEN], Analyzing SARDAEN
[2026-02-21 12:14:32], [DEBUG], [SARDAEN], No flags detected for SARDAEN
[2026-02-21 12:14:32], [INFO], [SAREGAMA], Analyzing SAREGAMA
[2026-02-21 12:14:32], [DEBUG], [SAREGAMA], No flags detected for SAREGAMA
[2026-02-21 12:14:32], [INFO], [SCHAEFFLER], Analyzing SCHAEFFLER
[2026-02-21 12:14:32], [DEBUG], [SCHAEFFLER], No flags detected for SCHAEFFLER
[2026-02-21 12:14:32], [INFO], [SCHNEIDER], Analyzing SCHNEIDER
[2026-02-21 12:14:32], [DEBUG], [SCHNEIDER], No flags detected for SCHNEIDER
[2026-02-21 12:14:32], [INFO], [SCI], Analyzing SCI
[2026-02-21 12:14:32], [DEBUG], [SCI], No flags detected for SCI
[2026-02-21 12:14:32], [INFO], [SHREECEM], Analyzing SHREECEM
[2026-02-21 12:14:32], [INFO], [SHREECEM], F5 [FY2025 Q3]: SHREECEM: Net Profit collapsed by 68.1% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [SHREECEM], F5 [FY2025 Q2]: SHREECEM: Net Profit collapsed by 66.9% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [SHREECEM], F5 [FY2025 Q1]: SHREECEM: Net Profit collapsed by 51.3% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [SHYAMMETL], Analyzing SHYAMMETL
[2026-02-21 12:14:32], [DEBUG], [SHYAMMETL], No flags detected for SHYAMMETL
[2026-02-21 12:14:32], [INFO], [SIEMENS], Analyzing SIEMENS
[2026-02-21 12:14:32], [DEBUG], [SIEMENS], No flags detected for SIEMENS
[2026-02-21 12:14:32], [INFO], [SIGNATURE], Analyzing SIGNATURE
[2026-02-21 12:14:32], [INFO], [SIGNATURE], F4 [FY2025 Q3]: SIGNATURE: Low Interest Coverage Ratio of 1.84x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SIGNATURE], F4 [FY2025 Q2]: SIGNATURE: Low Interest Coverage Ratio of 0.63x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [DEBUG], [SIGNATURE], No flags detected for SIGNATURE
[2026-02-21 12:14:32], [INFO], [SOBHA], Analyzing SOBHA
[2026-02-21 12:14:32], [INFO], [SOBHA], F4 [FY2025 Q3]: SOBHA: Low Interest Coverage Ratio of 1.51x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SOBHA], F4 [FY2025 Q2]: SOBHA: Low Interest Coverage Ratio of 1.49x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SOBHA], F4 [FY2025 Q1]: SOBHA: Low Interest Coverage Ratio of 1.21x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SOLARINDS], Analyzing SOLARINDS
[2026-02-21 12:14:32], [DEBUG], [SOLARINDS], No flags detected for SOLARINDS
[2026-02-21 12:14:32], [INFO], [SONACOMS], Analyzing SONACOMS
[2026-02-21 12:14:32], [DEBUG], [SONACOMS], No flags detected for SONACOMS
[2026-02-21 12:14:32], [INFO], [SONATSOFTW], Analyzing SONATSOFTW
[2026-02-21 12:14:32], [DEBUG], [SONATSOFTW], No flags detected for SONATSOFTW
[2026-02-21 12:14:32], [INFO], [SAIL], Analyzing SAIL
[2026-02-21 12:14:32], [INFO], [SAIL], F4 [FY2025 Q3]: SAIL: Low Interest Coverage Ratio of 1.68x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAIL], F5 [FY2025 Q3]: SAIL: Net Profit collapsed by 50.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [SAIL], F4 [FY2025 Q2]: SAIL: Low Interest Coverage Ratio of 1.70x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAIL], F4 [FY2025 Q1]: SAIL: Low Interest Coverage Ratio of 0.99x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SAIL], F5 [FY2025 Q1]: SAIL: Net Profit collapsed by 61.5% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [SUMICHEM], Analyzing SUMICHEM
[2026-02-21 12:14:32], [DEBUG], [SUMICHEM], No flags detected for SUMICHEM
[2026-02-21 12:14:32], [INFO], [SUNTV], Analyzing SUNTV
[2026-02-21 12:14:32], [DEBUG], [SUNTV], No flags detected for SUNTV
[2026-02-21 12:14:32], [INFO], [SUNDARMFIN], Analyzing SUNDARMFIN
[2026-02-21 12:14:32], [INFO], [SUNDARMFIN], F4 [FY2025 Q3]: SUNDARMFIN: Low Interest Coverage Ratio of 1.54x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SUNDARMFIN], F4 [FY2025 Q2]: SUNDARMFIN: Low Interest Coverage Ratio of 1.53x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SUNDARMFIN], F4 [FY2025 Q1]: SUNDARMFIN: Low Interest Coverage Ratio of 1.53x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [SUNDRMFAST], Analyzing SUNDRMFAST
[2026-02-21 12:14:32], [DEBUG], [SUNDRMFAST], No flags detected for SUNDRMFAST
[2026-02-21 12:14:32], [INFO], [SUPREMEIND], Analyzing SUPREMEIND
[2026-02-21 12:14:32], [DEBUG], [SUPREMEIND], No flags detected for SUPREMEIND
[2026-02-21 12:14:32], [INFO], [SUZLON], Analyzing SUZLON
[2026-02-21 12:14:33], [DEBUG], [SUZLON], No flags detected for SUZLON
